query_id,reference_id
Q07089,
Q07090,
Q07091,
Q07092,
Q07093,
Q07094,
Q07095,
Q07096,R341598
Q07097,
Q07098,
Q07099,
Q07100,R603418
Q07101,
Q07102,
Q07103,
Q07104,
Q07105,
Q07106,
Q07107,R483130
Q07108,
Q07109,R125054
Q07110,R716839
Q07111,
Q07112,
Q07113,R785707
Q07114,
Q07115,
Q07116,
Q07117,
Q07118,
Q07119,
Q07120,
Q07121,R386286
Q07122,
Q07123,
Q07124,
Q07125,
Q07126,
Q07127,
Q07128,
Q07129,
Q07130,R048124
Q07131,
Q07132,
Q07133,
Q07134,
Q07135,
Q07136,
Q07137,
Q07138,
Q07139,
Q07140,
Q07141,
Q07142,
Q07143,
Q07144,
Q07145,
Q07146,
Q07147,
Q07148,
Q07149,R864920
Q07150,
Q07151,R233788
Q07152,R205798
Q07153,
Q07154,
Q07155,
Q07156,
Q07157,
Q07158,
Q07159,
Q07160,
Q07161,R322175
Q07162,
Q07163,
Q07164,R554792
Q07165,
Q07166,
Q07167,
Q07168,R524405
Q07169,
Q07170,
Q07171,
Q07172,
Q07173,
Q07174,
Q07175,
Q07176,
Q07177,
Q07178,R792071
Q07179,
Q07180,R021055
Q07181,R647347
Q07182,
Q07183,
Q07184,
Q07185,
Q07186,R241832
Q07187,
Q07188,R297024
Q07189,R963248
Q07190,
Q07191,
Q07192,
Q07193,R427030
Q07194,
Q07195,
Q07196,
Q07197,
Q07198,
Q07199,
Q07200,R723361
Q07201,
Q07202,
Q07203,
Q07204,
Q07205,
Q07206,
Q07207,
Q07208,
Q07209,
Q07210,
Q07211,
Q07212,
Q07213,
Q07214,
Q07215,
Q07216,
Q07217,
Q07218,
Q07219,
Q07220,
Q07221,R790934
Q07222,R257939
Q07223,
Q07224,R571253
Q07225,
Q07226,
Q07227,
Q07228,
Q07229,
Q07230,
Q07231,
Q07232,
Q07233,
Q07234,
Q07235,
Q07236,
Q07237,
Q07238,
Q07239,
Q07240,
Q07241,R679154
Q07242,
Q07243,
Q07244,R821428
Q07245,R379000
Q07246,R452876
Q07247,
Q07248,
Q07249,
Q07250,
Q07251,R565243
Q07252,
Q07253,R892248
Q07254,
Q07255,R253486
Q07256,
Q07257,
Q07258,
Q07259,
Q07260,
Q07261,R208014
Q07262,
Q07263,
Q07264,
Q07265,
Q07266,R654701
Q07267,
Q07268,R480933
Q07269,
Q07270,
Q07271,
Q07272,R831396
Q07273,
Q07274,
Q07275,
Q07276,R145273
Q07277,
Q07278,R350912
Q07279,
Q07280,
Q07281,R933493
Q07282,R269874
Q07283,R798148
Q07284,
Q07285,
Q07286,
Q07287,R625680
Q07288,R863811
Q07289,
Q07290,R330206
Q07291,
Q07292,
Q07293,R761740
Q07294,
Q07295,
Q07296,R650255
Q07297,
Q07298,R302706
Q07299,R442442
Q07300,
Q07301,R762951
Q07302,
Q07303,
Q07304,R127144
Q07305,R057467
Q07306,
Q07307,
Q07308,
Q07309,R074322
Q07310,
Q07311,
Q07312,
Q07313,
Q07314,
Q07315,
Q07316,
Q07317,R828402
Q07318,
Q07319,R357503
Q07320,
Q07321,
Q07322,
Q07323,
Q07324,
Q07325,
Q07326,
Q07327,R166608
Q07328,
Q07329,
Q07330,R647245
Q07331,
Q07332,
Q07333,R680971
Q07334,
Q07335,
Q07336,
Q07337,
Q07338,
Q07339,
Q07340,
Q07341,R450633
Q07342,
Q07343,R780059
Q07344,
Q07345,
Q07346,
Q07347,
Q07348,R979977
Q07349,
Q07350,
Q07351,R842041
Q07352,
Q07353,R262633
Q07354,R136047
Q07355,
Q07356,
Q07357,
Q07358,
Q07359,R964594
Q07360,
Q07361,
Q07362,
Q07363,R285819
Q07364,
Q07365,
Q07366,
Q07367,
Q07368,
Q07369,
Q07370,
Q07371,
Q07372,
Q07373,
Q07374,
Q07375,
Q07376,
Q07377,R034580
Q07378,
Q07379,
Q07380,R028712
Q07381,
Q07382,R715572
Q07383,
Q07384,
Q07385,
Q07386,
Q07387,
Q07388,
Q07389,R514579
Q07390,
Q07391,R538975
Q07392,
Q07393,R890341
Q07394,
Q07395,
Q07396,
Q07397,R260681
Q07398,
Q07399,
Q07400,
Q07401,
Q07402,
Q07403,
Q07404,
Q07405,
Q07406,
Q07407,
Q07408,R641554
Q07409,
Q07410,
Q07411,
Q07412,R600924
Q07413,
Q07414,
Q07415,
Q07416,R108046
Q07417,
Q07418,
Q07419,R272954
Q07420,R175128
Q07421,
Q07422,R195204
Q07423,R035985
Q07424,
Q07425,R412974
Q07426,
Q07427,
Q07428,
Q07429,
Q07430,
Q07431,
Q07432,R228713
Q07433,
Q07434,
Q07435,
Q07436,
Q07437,R036215
Q07438,
Q07439,R492945
Q07440,R299282
Q07441,
Q07442,
Q07443,
Q07444,
Q07445,
Q07446,R290212
Q07447,
Q07448,
Q07449,
Q07450,
Q07451,
Q07452,
Q07453,
Q07454,R700600
Q07455,
Q07456,R447150
Q07457,
Q07458,
Q07459,
Q07460,
Q07461,
Q07462,
Q07463,
Q07464,
Q07465,
Q07466,
Q07467,R107358
Q07468,R978394
Q07469,
Q07470,
Q07471,R155971
Q07472,
Q07473,
Q07474,
Q07475,
Q07476,
Q07477,
Q07478,
Q07479,R953572
Q07480,
Q07481,
Q07482,R002155
Q07483,R169016
Q07484,
Q07485,
Q07486,
Q07487,R864540
Q07488,
Q07489,R954698
Q07490,
Q07491,
Q07492,R691369
Q07493,
Q07494,
Q07495,
Q07496,
Q07497,
Q07498,R646426
Q07499,R626697
Q07500,
Q07501,
Q07502,R584864
Q07503,
Q07504,
Q07505,R867400
Q07506,R420550
Q07507,
Q07508,R495260
Q07509,
Q07510,
Q07511,
Q07512,
Q07513,
Q07514,
Q07515,
Q07516,
Q07517,
Q07518,R309287
Q07519,
Q07520,R261160
Q07521,
Q07522,
Q07523,R182084
Q07524,
Q07525,
Q07526,
Q07527,R517991
Q07528,
Q07529,
Q07530,
Q07531,R137091
Q07532,R369827
Q07533,
Q07534,
Q07535,
Q07536,R264332
Q07537,
Q07538,
Q07539,
Q07540,
Q07541,R619535
Q07542,
Q07543,
Q07544,
Q07545,
Q07546,
Q07547,
Q07548,R201473
Q07549,
Q07550,
Q07551,
Q07552,
Q07553,
Q07554,
Q07555,
Q07556,
Q07557,
Q07558,R785352
Q07559,
Q07560,
Q07561,
Q07562,R309386
Q07563,
Q07564,
Q07565,
Q07566,
Q07567,
Q07568,
Q07569,R552453
Q07570,
Q07571,
Q07572,
Q07573,
Q07574,
Q07575,
Q07576,
Q07577,
Q07578,
Q07579,
Q07580,R286923
Q07581,
Q07582,
Q07583,
Q07584,
Q07585,
Q07586,
Q07587,
Q07588,
Q07589,
Q07590,
Q07591,
Q07592,
Q07593,R820126
Q07594,
Q07595,
Q07596,
Q07597,
Q07598,
Q07599,
Q07600,
Q07601,
Q07602,R785478
Q07603,
Q07604,
Q07605,
Q07606,
Q07607,
Q07608,
Q07609,
Q07610,R389547
Q07611,R575107
Q07612,
Q07613,
Q07614,
Q07615,R289686
Q07616,
Q07617,
Q07618,R793025
Q07619,
Q07620,
Q07621,
Q07622,
Q07623,
Q07624,
Q07625,
Q07626,
Q07627,
Q07628,R506422
Q07629,R332730
Q07630,
Q07631,R199384
Q07632,
Q07633,
Q07634,
Q07635,
Q07636,
Q07637,
Q07638,
Q07639,
Q07640,
Q07641,R429132
Q07642,
Q07643,
Q07644,
Q07645,R529026
Q07646,
Q07647,R896073
Q07648,
Q07649,
Q07650,
Q07651,
Q07652,
Q07653,
Q07654,R135969
Q07655,
Q07656,R515585
Q07657,R283953
Q07658,
Q07659,
Q07660,
Q07661,
Q07662,
Q07663,
Q07664,
Q07665,
Q07666,
Q07667,
Q07668,
Q07669,
Q07670,
Q07671,R628022
Q07672,
Q07673,
Q07674,
Q07675,R416986
Q07676,
Q07677,
Q07678,
Q07679,
Q07680,
Q07681,
Q07682,R898627
Q07683,R115920
Q07684,
Q07685,
Q07686,
Q07687,R163896
Q07688,
Q07689,
Q07690,
Q07691,
Q07692,
Q07693,R109823
Q07694,
Q07695,
Q07696,
Q07697,
Q07698,
Q07699,
Q07700,
Q07701,
Q07702,
Q07703,
Q07704,
Q07705,
Q07706,
Q07707,
Q07708,
Q07709,R202488
Q07710,
Q07711,
Q07712,
Q07713,
Q07714,
Q07715,
Q07716,
Q07717,R651464
Q07718,
Q07719,
Q07720,
Q07721,
Q07722,
Q07723,
Q07724,
Q07725,R872272
Q07726,
Q07727,
Q07728,
Q07729,R724730
Q07730,
Q07731,R683854
Q07732,
Q07733,
Q07734,R605942
Q07735,
Q07736,
Q07737,
Q07738,
Q07739,
Q07740,R220830
Q07741,
Q07742,
Q07743,
Q07744,
Q07745,R673396
Q07746,
Q07747,
Q07748,R370172
Q07749,
Q07750,
Q07751,
Q07752,R552988
Q07753,
Q07754,R286343
Q07755,
Q07756,
Q07757,
Q07758,R854336
Q07759,
Q07760,R577367
Q07761,R817887
Q07762,R247474
Q07763,
Q07764,
Q07765,R197918
Q07766,
Q07767,
Q07768,
Q07769,R537780
Q07770,R931218
Q07771,
Q07772,
Q07773,
Q07774,R994922
Q07775,
Q07776,R147173
Q07777,
Q07778,R155861
Q07779,
Q07780,
Q07781,R632130
Q07782,R609285
Q07783,
Q07784,
Q07785,
Q07786,R842529
Q07787,
Q07788,
Q07789,
Q07790,
Q07791,R031316
Q07792,
Q07793,
Q07794,
Q07795,
Q07796,
Q07797,
Q07798,
Q07799,
Q07800,
Q07801,
Q07802,
Q07803,
Q07804,
Q07805,
Q07806,
Q07807,
Q07808,R214955
Q07809,
Q07810,R102443
Q07811,
Q07812,
Q07813,
Q07814,
Q07815,R199711
Q07816,
Q07817,
Q07818,
Q07819,
Q07820,
Q07821,
Q07822,
Q07823,
Q07824,
Q07825,
Q07826,
Q07827,
Q07828,
Q07829,
Q07830,
Q07831,
Q07832,
Q07833,
Q07834,
Q07835,
Q07836,
Q07837,R457365
Q07838,
Q07839,
Q07840,
Q07841,
Q07842,R008693
Q07843,
Q07844,
Q07845,
Q07846,
Q07847,
Q07848,
Q07849,
Q07850,R198570
Q07851,
Q07852,
Q07853,
Q07854,
Q07855,
Q07856,
Q07857,R979420
Q07858,
Q07859,
Q07860,
Q07861,
Q07862,
Q07863,R130789
Q07864,
Q07865,
Q07866,
Q07867,
Q07868,
Q07869,R795633
Q07870,
Q07871,R201594
Q07872,R703889
Q07873,
Q07874,R660927
Q07875,R128721
Q07876,
Q07877,
Q07878,
Q07879,R760414
Q07880,
Q07881,
Q07882,
Q07883,R050136
Q07884,R673125
Q07885,
Q07886,
Q07887,
Q07888,
Q07889,
Q07890,
Q07891,
Q07892,
Q07893,
Q07894,
Q07895,R187952
Q07896,
Q07897,
Q07898,
Q07899,R488712
Q07900,
Q07901,R759570
Q07902,
Q07903,R921874
Q07904,
Q07905,
Q07906,
Q07907,
Q07908,
Q07909,
Q07910,R165058
Q07911,
Q07912,R802507
Q07913,
Q07914,R994038
Q07915,
Q07916,
Q07917,
Q07918,R679530
Q07919,
Q07920,
Q07921,
Q07922,
Q07923,
Q07924,
Q07925,R061138
Q07926,
Q07927,
Q07928,
Q07929,
Q07930,
Q07931,
Q07932,
Q07933,
Q07934,R388315
Q07935,
Q07936,
Q07937,R744116
Q07938,
Q07939,
Q07940,
Q07941,
Q07942,
Q07943,R729322
Q07944,
Q07945,
Q07946,R004332
Q07947,
Q07948,R758784
Q07949,R532450
Q07950,
Q07951,
Q07952,R209816
Q07953,
Q07954,R362610
Q07955,
Q07956,
Q07957,
Q07958,
Q07959,R797297
Q07960,R061124
Q07961,
Q07962,
Q07963,
Q07964,
Q07965,
Q07966,
Q07967,R189464
Q07968,R507538
Q07969,
Q07970,
Q07971,
Q07972,
Q07973,
Q07974,
Q07975,
Q07976,
Q07977,
Q07978,
Q07979,
Q07980,
Q07981,R878189
Q07982,
Q07983,R450100
Q07984,
Q07985,
Q07986,
Q07987,R902285
Q07988,
Q07989,
Q07990,
Q07991,
Q07992,
Q07993,
Q07994,
Q07995,
Q07996,
Q07997,
Q07998,
Q07999,
Q08000,
Q08001,
Q08002,
Q08003,R349614
Q08004,
Q08005,R921363
Q08006,
Q08007,
Q08008,
Q08009,
Q08010,
Q08011,R629091
Q08012,R825476
Q08013,
Q08014,R797810
Q08015,R105901
Q08016,
Q08017,R197297
Q08018,
Q08019,R652904
Q08020,
Q08021,R987596
Q08022,
Q08023,R736751
Q08024,
Q08025,
Q08026,
Q08027,
Q08028,
Q08029,
Q08030,
Q08031,R204917
Q08032,R442806
Q08033,
Q08034,
Q08035,
Q08036,
Q08037,
Q08038,
Q08039,
Q08040,
Q08041,
Q08042,
Q08043,
Q08044,
Q08045,
Q08046,
Q08047,
Q08048,
Q08049,
Q08050,
Q08051,
Q08052,
Q08053,
Q08054,
Q08055,
Q08056,R255270
Q08057,
Q08058,
Q08059,
Q08060,
Q08061,
Q08062,R926220
Q08063,
Q08064,
Q08065,
Q08066,
Q08067,
Q08068,
Q08069,
Q08070,
Q08071,
Q08072,
Q08073,
Q08074,
Q08075,
Q08076,
Q08077,R627414
Q08078,
Q08079,
Q08080,
Q08081,
Q08082,
Q08083,
Q08084,
Q08085,
Q08086,
Q08087,
Q08088,
Q08089,
Q08090,
Q08091,
Q08092,
Q08093,
Q08094,
Q08095,
Q08096,
Q08097,
Q08098,
Q08099,
Q08100,
Q08101,
Q08102,
Q08103,R964516
Q08104,R673630
Q08105,
Q08106,
Q08107,
Q08108,
Q08109,R596201
Q08110,
Q08111,R021605
Q08112,R697898
Q08113,
Q08114,
Q08115,
Q08116,
Q08117,
Q08118,R579021
Q08119,
Q08120,
Q08121,R502464
Q08122,R264646
Q08123,
Q08124,R192210
Q08125,
Q08126,R777419
Q08127,
Q08128,
Q08129,
Q08130,
Q08131,
Q08132,R436579
Q08133,
Q08134,
Q08135,
Q08136,
Q08137,
Q08138,
Q08139,
Q08140,R678457
Q08141,
Q08142,R195610
Q08143,
Q08144,
Q08145,
Q08146,R350863
Q08147,
Q08148,
Q08149,
Q08150,
Q08151,
Q08152,R384418
Q08153,
Q08154,R075118
Q08155,
Q08156,
Q08157,
Q08158,R457368
Q08159,
Q08160,
Q08161,R634364
Q08162,
Q08163,
Q08164,
Q08165,
Q08166,
Q08167,R211735
Q08168,
Q08169,
Q08170,
Q08171,R673645
Q08172,
Q08173,
Q08174,
Q08175,
Q08176,
Q08177,R181386
Q08178,
Q08179,
Q08180,
Q08181,
Q08182,
Q08183,
Q08184,
Q08185,
Q08186,
Q08187,
Q08188,
Q08189,
Q08190,
Q08191,
Q08192,
Q08193,
Q08194,
Q08195,
Q08196,R044326
Q08197,
Q08198,
Q08199,
Q08200,R628866
Q08201,
Q08202,
Q08203,
Q08204,
Q08205,R464636
Q08206,
Q08207,
Q08208,R956304
Q08209,R721593
Q08210,R546591
Q08211,
Q08212,R694599
Q08213,
Q08214,R329607
Q08215,R815764
Q08216,
Q08217,
Q08218,
Q08219,
Q08220,
Q08221,
Q08222,R947563
Q08223,R212320
Q08224,R869580
Q08225,
Q08226,
Q08227,
Q08228,
Q08229,R096839
Q08230,
Q08231,
Q08232,
Q08233,
Q08234,
Q08235,
Q08236,
Q08237,
Q08238,R390855
Q08239,
Q08240,
Q08241,R383489
Q08242,R723553
Q08243,
Q08244,
Q08245,R953598
Q08246,
Q08247,
Q08248,
Q08249,
Q08250,
Q08251,R189123
Q08252,R099116
Q08253,R849540
Q08254,
Q08255,
Q08256,
Q08257,R040002
Q08258,R640527
Q08259,R129189
Q08260,
Q08261,R922260
Q08262,
Q08263,
Q08264,
Q08265,
Q08266,
Q08267,
Q08268,
Q08269,
Q08270,R114398
Q08271,
Q08272,
Q08273,
Q08274,
Q08275,R640616
Q08276,
Q08277,
Q08278,
Q08279,
Q08280,
Q08281,
Q08282,
Q08283,
Q08284,
Q08285,
Q08286,
Q08287,
Q08288,R963157
Q08289,
Q08290,
Q08291,
Q08292,
Q08293,
Q08294,
Q08295,R051559
Q08296,R656515
Q08297,R975050
Q08298,
Q08299,R028782
Q08300,
Q08301,
Q08302,
Q08303,
Q08304,
Q08305,
Q08306,
Q08307,R124610
Q08308,R925040
Q08309,R172952
Q08310,
Q08311,R283625
Q08312,R576052
Q08313,
Q08314,
Q08315,
Q08316,
Q08317,
Q08318,R415538
Q08319,
Q08320,R341503
Q08321,
Q08322,
Q08323,R834109
Q08324,
Q08325,
Q08326,
Q08327,
Q08328,
Q08329,
Q08330,
Q08331,
Q08332,R384265
Q08333,R045173
Q08334,
Q08335,
Q08336,
Q08337,
Q08338,
Q08339,
Q08340,
Q08341,
Q08342,
Q08343,
Q08344,
Q08345,
Q08346,
Q08347,
Q08348,R356328
Q08349,
Q08350,R314664
Q08351,
Q08352,
Q08353,
Q08354,
Q08355,
Q08356,
Q08357,
Q08358,
Q08359,
Q08360,
Q08361,R362167
Q08362,
Q08363,R063809
Q08364,
Q08365,R734980
Q08366,
Q08367,R337168
Q08368,R599516
Q08369,
Q08370,
Q08371,
Q08372,
Q08373,
Q08374,
Q08375,
Q08376,R815562
Q08377,
Q08378,R514348
Q08379,
Q08380,R836927
Q08381,R376697
Q08382,
Q08383,
Q08384,R390532
Q08385,R674806
Q08386,
Q08387,
Q08388,
Q08389,
Q08390,
Q08391,
Q08392,
Q08393,
Q08394,
Q08395,
Q08396,
Q08397,
Q08398,
Q08399,
Q08400,R298012
Q08401,
Q08402,R227841
Q08403,
Q08404,
Q08405,
Q08406,R382802
Q08407,
Q08408,
Q08409,
Q08410,
Q08411,
Q08412,R434119
Q08413,
Q08414,
Q08415,
Q08416,
Q08417,
Q08418,
Q08419,
Q08420,
Q08421,
Q08422,
Q08423,R920940
Q08424,
Q08425,
Q08426,
Q08427,
Q08428,
Q08429,
Q08430,
Q08431,
Q08432,R262067
Q08433,
Q08434,
Q08435,
Q08436,
Q08437,
Q08438,
Q08439,
Q08440,
Q08441,
Q08442,
Q08443,
Q08444,
Q08445,
Q08446,
Q08447,R143598
Q08448,
Q08449,R262395
Q08450,
Q08451,R542723
Q08452,R123918
Q08453,
Q08454,R413358
Q08455,R449211
Q08456,
Q08457,
Q08458,
Q08459,
Q08460,
Q08461,R101519
Q08462,
Q08463,R003487
Q08464,R551223
Q08465,R161975
Q08466,
Q08467,R210808
Q08468,
Q08469,R336235
Q08470,
Q08471,R547017
Q08472,R603337
Q08473,
Q08474,
Q08475,
Q08476,
Q08477,R790386
Q08478,
Q08479,
Q08480,
Q08481,
Q08482,
Q08483,
Q08484,R214628
Q08485,
Q08486,
Q08487,
Q08488,R030393
Q08489,
Q08490,
Q08491,
Q08492,R716760
Q08493,R619753
Q08494,R535013
Q08495,R139877
Q08496,R014788
Q08497,
Q08498,
Q08499,
Q08500,
Q08501,
Q08502,
Q08503,
Q08504,
Q08505,
Q08506,
Q08507,R917967
Q08508,R977080
Q08509,
Q08510,
Q08511,
Q08512,
Q08513,
Q08514,
Q08515,
Q08516,
Q08517,
Q08518,
Q08519,
Q08520,
Q08521,
Q08522,
Q08523,
Q08524,
Q08525,
Q08526,
Q08527,
Q08528,
Q08529,
Q08530,R547594
Q08531,
Q08532,
Q08533,
Q08534,R442977
Q08535,
Q08536,
Q08537,
Q08538,
Q08539,
Q08540,
Q08541,
Q08542,R731487
Q08543,
Q08544,
Q08545,
Q08546,
Q08547,
Q08548,
Q08549,
Q08550,R875962
Q08551,R708826
Q08552,R336585
Q08553,
Q08554,
Q08555,
Q08556,
Q08557,
Q08558,
Q08559,R020188
Q08560,
Q08561,
Q08562,
Q08563,
Q08564,
Q08565,R139400
Q08566,
Q08567,
Q08568,
Q08569,
Q08570,
Q08571,R002133
Q08572,
Q08573,
Q08574,R113701
Q08575,
Q08576,
Q08577,
Q08578,R985129
Q08579,
Q08580,
Q08581,R146975
Q08582,
Q08583,R815341
Q08584,
Q08585,R976863
Q08586,
Q08587,
Q08588,R821096
Q08589,
Q08590,R472557
Q08591,
Q08592,
Q08593,
Q08594,
Q08595,R935763
Q08596,
Q08597,
Q08598,
Q08599,
Q08600,R466575
Q08601,
Q08602,
Q08603,
Q08604,
Q08605,
Q08606,
Q08607,
Q08608,
Q08609,
Q08610,
Q08611,
Q08612,
Q08613,
Q08614,
Q08615,
Q08616,
Q08617,
Q08618,
Q08619,
Q08620,
Q08621,
Q08622,
Q08623,
Q08624,
Q08625,
Q08626,
Q08627,
Q08628,
Q08629,
Q08630,
Q08631,
Q08632,
Q08633,
Q08634,R881276
Q08635,
Q08636,
Q08637,
Q08638,
Q08639,
Q08640,
Q08641,
Q08642,
Q08643,R229342
Q08644,
Q08645,
Q08646,
Q08647,
Q08648,
Q08649,
Q08650,R024779
Q08651,
Q08652,
Q08653,
Q08654,
Q08655,
Q08656,
Q08657,R042554
Q08658,
Q08659,
Q08660,
Q08661,
Q08662,
Q08663,
Q08664,R221957
Q08665,
Q08666,R198360
Q08667,
Q08668,
Q08669,
Q08670,
Q08671,
Q08672,R435161
Q08673,
Q08674,
Q08675,R038214
Q08676,R419723
Q08677,
Q08678,R787248
Q08679,
Q08680,
Q08681,
Q08682,
Q08683,R878149
Q08684,
Q08685,
Q08686,
Q08687,R444298
Q08688,R804641
Q08689,
Q08690,
Q08691,
Q08692,
Q08693,
Q08694,
Q08695,R105628
Q08696,
Q08697,
Q08698,
Q08699,
Q08700,
Q08701,
Q08702,
Q08703,
Q08704,
Q08705,
Q08706,
Q08707,R655244
Q08708,
Q08709,
Q08710,
Q08711,
Q08712,
Q08713,
Q08714,
Q08715,
Q08716,
Q08717,
Q08718,R459491
Q08719,R360945
Q08720,
Q08721,
Q08722,
Q08723,
Q08724,
Q08725,R726697
Q08726,
Q08727,
Q08728,
Q08729,
Q08730,
Q08731,
Q08732,R074442
Q08733,R884816
Q08734,
Q08735,
Q08736,
Q08737,
Q08738,
Q08739,
Q08740,R010466
Q08741,
Q08742,R413542
Q08743,
Q08744,R468883
Q08745,
Q08746,
Q08747,
Q08748,
Q08749,
Q08750,R636124
Q08751,
Q08752,R373934
Q08753,
Q08754,
Q08755,
Q08756,R615786
Q08757,
Q08758,
Q08759,
Q08760,
Q08761,
Q08762,R629709
Q08763,
Q08764,
Q08765,
Q08766,R225021
Q08767,
Q08768,R866536
Q08769,
Q08770,
Q08771,R938203
Q08772,
Q08773,
Q08774,
Q08775,
Q08776,R193495
Q08777,
Q08778,
Q08779,
Q08780,R855618
Q08781,
Q08782,
Q08783,
Q08784,R298708
Q08785,
Q08786,
Q08787,
Q08788,
Q08789,R562961
Q08790,
Q08791,
Q08792,
Q08793,
Q08794,
Q08795,
Q08796,
Q08797,
Q08798,
Q08799,
Q08800,
Q08801,
Q08802,
Q08803,
Q08804,
Q08805,
Q08806,
Q08807,
Q08808,
Q08809,R335684
Q08810,
Q08811,
Q08812,
Q08813,
Q08814,
Q08815,
Q08816,
Q08817,R232620
Q08818,
Q08819,
Q08820,
Q08821,
Q08822,
Q08823,
Q08824,
Q08825,
Q08826,
Q08827,
Q08828,
Q08829,
Q08830,R310349
Q08831,R775664
Q08832,
Q08833,
Q08834,
Q08835,
Q08836,
Q08837,
Q08838,
Q08839,R119179
Q08840,
Q08841,R763202
Q08842,R364120
Q08843,
Q08844,
Q08845,
Q08846,
Q08847,
Q08848,
Q08849,
Q08850,
Q08851,
Q08852,
Q08853,R020064
Q08854,
Q08855,
Q08856,
Q08857,
Q08858,
Q08859,
Q08860,
Q08861,
Q08862,
Q08863,
Q08864,
Q08865,R351363
Q08866,
Q08867,
Q08868,
Q08869,R236202
Q08870,
Q08871,
Q08872,
Q08873,
Q08874,
Q08875,
Q08876,R570360
Q08877,
Q08878,
Q08879,R210745
Q08880,
Q08881,
Q08882,
Q08883,R576966
Q08884,
Q08885,
Q08886,
Q08887,
Q08888,
Q08889,
Q08890,
Q08891,R158813
Q08892,
Q08893,
Q08894,R606375
Q08895,
Q08896,
Q08897,
Q08898,
Q08899,
Q08900,
Q08901,
Q08902,
Q08903,R198076
Q08904,
Q08905,R578041
Q08906,R424290
Q08907,
Q08908,
Q08909,
Q08910,
Q08911,
Q08912,R661732
Q08913,
Q08914,
Q08915,
Q08916,
Q08917,
Q08918,R420715
Q08919,R832545
Q08920,
Q08921,
Q08922,
Q08923,
Q08924,R781960
Q08925,
Q08926,
Q08927,
Q08928,
Q08929,R449160
Q08930,
Q08931,
Q08932,
Q08933,
Q08934,
Q08935,
Q08936,
Q08937,
Q08938,
Q08939,
Q08940,
Q08941,
Q08942,
Q08943,
Q08944,
Q08945,
Q08946,R916582
Q08947,
Q08948,
Q08949,
Q08950,R049233
Q08951,
Q08952,
Q08953,
Q08954,
Q08955,
Q08956,
Q08957,
Q08958,
Q08959,R019400
Q08960,R420096
Q08961,
Q08962,
Q08963,
Q08964,
Q08965,R093702
Q08966,
Q08967,
Q08968,
Q08969,R822377
Q08970,
Q08971,R834014
Q08972,R628146
Q08973,
Q08974,
Q08975,
Q08976,
Q08977,
Q08978,
Q08979,
Q08980,R193383
Q08981,
Q08982,
Q08983,
Q08984,
Q08985,
Q08986,
Q08987,
Q08988,R827642
Q08989,
Q08990,R149494
Q08991,
Q08992,R628735
Q08993,R821521
Q08994,
Q08995,
Q08996,
Q08997,
Q08998,
Q08999,
Q09000,
Q09001,
Q09002,R884084
Q09003,R214351
Q09004,
Q09005,R004907
Q09006,
Q09007,
Q09008,R080531
Q09009,
Q09010,
Q09011,
Q09012,
Q09013,
Q09014,
Q09015,
Q09016,
Q09017,
Q09018,
Q09019,
Q09020,
Q09021,
Q09022,
Q09023,
Q09024,
Q09025,
Q09026,
Q09027,
Q09028,
Q09029,
Q09030,
Q09031,
Q09032,
Q09033,
Q09034,
Q09035,R783953
Q09036,
Q09037,R002688
Q09038,
Q09039,
Q09040,
Q09041,
Q09042,
Q09043,
Q09044,
Q09045,R165889
Q09046,
Q09047,
Q09048,
Q09049,
Q09050,
Q09051,
Q09052,
Q09053,
Q09054,R424572
Q09055,R302302
Q09056,
Q09057,
Q09058,
Q09059,
Q09060,
Q09061,
Q09062,
Q09063,
Q09064,
Q09065,
Q09066,R287395
Q09067,
Q09068,
Q09069,
Q09070,R385802
Q09071,R330906
Q09072,
Q09073,
Q09074,R386028
Q09075,
Q09076,
Q09077,
Q09078,
Q09079,
Q09080,
Q09081,
Q09082,
Q09083,
Q09084,
Q09085,
Q09086,R289233
Q09087,R396659
Q09088,
Q09089,
Q09090,
Q09091,
Q09092,R546641
Q09093,
Q09094,
Q09095,
Q09096,
Q09097,R374231
Q09098,
Q09099,
Q09100,
Q09101,
Q09102,
Q09103,
Q09104,
Q09105,
Q09106,
Q09107,
Q09108,R494707
Q09109,
Q09110,
Q09111,R532872
Q09112,
Q09113,
Q09114,
Q09115,
Q09116,
Q09117,R368955
Q09118,
Q09119,
Q09120,
Q09121,
Q09122,
Q09123,
Q09124,
Q09125,
Q09126,
Q09127,
Q09128,
Q09129,
Q09130,R916484
Q09131,R288455
Q09132,
Q09133,R700920
Q09134,R929018
Q09135,
Q09136,R010534
Q09137,
Q09138,
Q09139,
Q09140,
Q09141,
Q09142,R391155
Q09143,
Q09144,
Q09145,
Q09146,
Q09147,
Q09148,R530438
Q09149,
Q09150,R198723
Q09151,
Q09152,
Q09153,
Q09154,
Q09155,
Q09156,
Q09157,
Q09158,
Q09159,
Q09160,
Q09161,
Q09162,
Q09163,R303947
Q09164,
Q09165,
Q09166,R260800
Q09167,
Q09168,
Q09169,
Q09170,
Q09171,
Q09172,
Q09173,R746217
Q09174,
Q09175,
Q09176,R574068
Q09177,
Q09178,
Q09179,
Q09180,
Q09181,
Q09182,
Q09183,
Q09184,
Q09185,
Q09186,
Q09187,
Q09188,
Q09189,
Q09190,
Q09191,
Q09192,
Q09193,
Q09194,
Q09195,
Q09196,
Q09197,
Q09198,
Q09199,
